subjID,self,like,cond,response1,choice,input1,input,response,f,outcome,g,h,i,j,k,l
103,1,0,2,0,1,1,0,1,8,-1,185419,301598,0,295116,109697,116179
103,1,0,2,1,2,0,1,0,9,-1,185419,315427,0,308179,122760,130008
103,1,0,2,1,2,1,0,0,10,1,185419,327474,1,321875,136456,142055
103,1,0,2,0,1,0,1,1,11,1,185419,343136,1,335055,149636,157717
103,1,0,2,0,1,1,0,1,12,-1,185419,356515,0,347917,162498,171096
103,1,0,2,1,2,1,0,0,13,1,185419,369461,1,363596,178177,184042
103,1,0,2,1,2,1,0,0,14,1,185419,382840,1,374776,189357,197421
103,1,0,2,1,2,1,0,0,15,1,185419,393704,1,387256,201837,208285
103,1,0,2,1,2,1,0,0,16,1,185419,409233,1,401318,215899,223814
103,1,0,2,0,1,1,0,1,17,-1,185419,421845,0,413281,227862,236426
103,1,0,2,1,2,1,0,0,18,1,185419,432659,1,426911,241492,247240
103,1,0,2,1,2,1,0,0,19,1,185419,445039,1,439257,253838,259620
103,1,0,2,0,1,0,1,1,20,1,185419,460117,1,451270,265851,274698
103,1,0,2,1,2,1,0,0,21,1,185419,471431,1,464733,279314,286012
103,1,0,2,1,2,1,0,0,22,1,185419,483494,1,477729,292310,298075
103,1,0,2,1,2,1,0,0,23,1,185419,498589,1,491241,305822,313170
103,1,0,2,1,2,1,0,0,24,1,185419,509769,1,503371,317952,324350
103,1,0,2,1,2,1,0,0,25,1,185419,521732,1,514068,328649,336313
103,1,0,2,1,2,0,1,0,26,-1,185419,533662,0,527798,342379,348243
103,1,0,2,NaN,NaN,NaN,NaN,NaN,27,1,185419,543426,NaN,537861,352442,358007
103,1,0,2,0,1,1,0,1,28,-1,185419,558838,0,551174,365755,373419
103,1,0,2,NaN,NaN,NaN,NaN,NaN,29,1,185419,570285,NaN,564820,379401,384866
103,1,0,2,1,2,0,1,0,30,-1,185419,582548,0,574417,388998,397129
103,1,0,2,1,2,1,0,0,31,1,185419,595061,1,589679,404260,409642
103,1,0,2,1,2,0,1,0,32,-1,185419,606474,0,599426,414007,421055
103,1,1,3,0,1,1,1,0,1,-1,185419,660308,0,652343,466924,474889
103,1,1,3,0,1,1,1,0,2,-1,185419,673604,0,666473,481054,488185
103,1,1,3,1,2,1,1,1,3,1,185419,684084,1,678019,492600,498665
103,1,1,3,0,1,1,1,0,4,-1,185419,697680,0,691049,505630,512261
103,1,1,3,1,2,0,0,1,5,-1,185419,708460,0,702662,517243,523041
103,1,1,3,0,1,0,0,0,6,1,185419,722473,1,714875,529456,537054
103,1,1,3,0,1,1,1,0,7,-1,185419,737102,0,729137,543718,551683
103,1,1,3,0,1,1,1,0,8,-1,185419,749881,0,743600,558181,564462
103,1,1,3,0,1,1,1,0,9,-1,185419,764393,0,757562,572143,578974
103,1,1,3,1,2,1,1,1,10,1,185419,777106,1,770925,585506,591687
103,1,1,3,1,2,1,1,1,11,1,185419,788070,1,781505,596086,602651
103,1,1,3,1,2,0,0,1,12,-1,185419,803782,0,794968,609549,618363
103,1,1,3,NaN,NaN,NaN,NaN,NaN,13,1,185419,814379,NaN,808847,623428,628960
103,1,1,3,NaN,NaN,NaN,NaN,NaN,14,1,185419,825875,NaN,820193,634774,640456
103,1,1,3,1,2,1,1,1,15,1,185419,839754,1,833839,648420,654335
103,1,1,3,0,1,1,1,0,16,-1,185419,852867,0,844686,659267,667448
103,1,1,3,0,1,1,1,0,17,-1,185419,865013,0,858982,673563,679594
103,1,1,3,NaN,NaN,NaN,NaN,NaN,18,1,185419,877560,NaN,872245,686826,692141
103,1,1,3,1,2,1,1,1,19,1,185419,890339,1,882608,697189,704920
103,1,1,3,1,2,1,1,1,20,1,185419,905968,1,897121,711702,720549
103,1,1,3,1,2,1,1,1,21,1,185419,920930,1,912599,727180,735511
103,1,1,3,1,2,1,1,1,22,1,185419,934576,1,925612,740193,749157
103,1,1,3,0,1,1,1,0,23,-1,185419,946156,0,940141,754722,760737
103,1,1,3,0,1,1,1,0,24,-1,185419,958369,0,952237,766818,772950
103,1,1,3,NaN,NaN,NaN,NaN,NaN,25,1,185419,971015,NaN,965267,779848,785596
103,1,1,3,1,2,0,0,1,26,-1,185419,985994,0,977097,791678,800575
103,1,1,3,1,2,1,1,1,27,1,185419,998290,1,992076,806657,812871
103,1,1,3,1,2,1,1,1,28,1,185419,1007988,1,1002889,817470,822569
103,1,1,3,0,1,0,0,0,29,1,185419,1022417,1,1014885,829466,836998
103,1,1,3,1,2,1,1,1,30,1,185419,1035179,1,1029798,844379,849760
103,1,1,3,1,2,1,1,1,31,1,185419,1048992,1,1041944,856525,863573
103,1,1,3,0,1,1,1,0,32,-1,185419,1062038,0,1054074,868655,876619
104,0,0,0,1,2,1,0,0,1,1,36872,499385,1,492471,455599,462513
104,0,0,0,1,2,0,1,0,2,-1,36872,514781,0,506283,469411,477909
104,0,0,0,1,2,1,0,0,3,1,36872,525761,1,519380,482508,488889
104,0,0,0,1,2,0,1,0,4,-1,36872,535825,0,530610,493738,498953
104,0,0,0,1,2,1,0,0,5,1,36872,547255,1,540407,503535,510383
104,0,0,0,1,2,1,0,0,6,1,36872,562067,1,554503,517631,525195
104,0,0,0,1,2,1,0,0,7,1,36872,577196,1,569798,532926,540324
104,0,0,0,1,2,1,0,0,8,1,36872,589542,1,583694,546822,552670
104,0,0,0,1,2,1,0,0,9,1,36872,603122,1,595857,558985,566250
104,0,0,0,0,1,1,0,1,10,-1,36872,614769,0,609303,572431,577897
104,0,0,0,1,2,1,0,0,11,1,36872,628281,1,622400,585528,591409
104,0,0,0,1,2,0,1,0,12,-1,36872,640611,0,633330,596458,603739
104,0,0,0,1,2,1,0,0,13,1,36872,654557,1,645876,609004,617685
104,0,0,0,1,2,1,0,0,14,1,36872,669886,1,662205,625333,633014
104,0,0,0,1,2,1,0,0,15,1,36872,686314,1,677917,641045,649442
104,0,0,0,1,2,1,0,0,16,1,36872,697261,1,690980,654108,660389
104,0,0,0,1,2,1,0,0,17,1,36872,710641,1,702077,665205,673769
104,0,0,0,1,2,1,0,0,18,1,36872,723187,1,716389,679517,686315
104,0,0,0,1,2,1,0,0,19,1,36872,734367,1,727536,690664,697495
104,0,0,0,1,2,0,1,0,20,-1,36872,747497,0,741998,705126,710625
104,0,0,0,1,2,1,0,0,21,1,36872,764042,1,755378,718506,727170
104,0,0,0,1,2,0,1,0,22,-1,36872,776921,0,770640,733768,740049
104,0,0,0,1,2,1,0,0,23,1,36872,787685,1,781603,744731,750813
104,0,0,0,0,1,1,0,1,24,-1,36872,798448,0,793233,756361,761576
104,0,0,0,1,2,1,0,0,25,1,36872,813211,1,804713,767841,776339
104,0,0,0,1,2,0,1,0,26,-1,36872,823908,0,817993,781121,787036
104,0,0,0,1,2,1,0,0,27,1,36872,836004,1,829106,792234,799132
104,0,0,0,1,2,1,0,0,28,1,36872,851166,1,842686,805814,814294
104,0,0,0,1,2,1,0,0,29,1,36872,866962,1,858948,822076,830090
104,0,0,0,1,2,1,0,0,30,1,36872,882374,1,874543,837671,845502
104,0,0,0,1,2,1,0,0,31,1,36872,892988,1,886623,849751,856116
104,0,0,0,1,2,0,1,0,32,-1,36872,907567,0,898936,862064,870695
104,0,1,1,1,2,1,1,1,1,1,36872,56114,1,49999,13127,19242
104,0,1,1,1,2,1,1,1,2,1,36872,66878,1,61229,24357,30006
104,0,1,1,1,2,1,1,1,3,1,36872,78008,1,71543,34671,41136
104,0,1,1,1,2,1,1,1,4,1,36872,93203,1,84489,47617,56331
104,0,1,1,1,2,0,0,1,5,-1,36872,105317,0,99285,62413,68445
104,0,1,1,1,2,0,0,1,6,-1,36872,115980,0,110248,73376,79108
104,0,1,1,1,2,1,1,1,7,1,36872,127310,1,120462,83590,90438
104,0,1,1,1,2,1,1,1,8,1,36872,141556,1,134875,98003,104684
104,0,1,1,1,2,1,1,1,9,1,36872,154019,1,146905,110033,117147
104,0,1,1,1,2,1,1,1,10,1,36872,164916,1,159584,122712,128044
104,0,1,1,1,2,1,1,1,11,1,36872,177846,1,170181,133309,140974
104,0,1,1,1,2,1,1,1,12,1,36872,192741,1,183860,146988,155869
104,0,1,1,1,2,1,1,1,13,1,36872,206087,1,200156,163284,169215
104,0,1,1,NaN,NaN,NaN,NaN,NaN,14,1,36872,217917,NaN,211153,174281,181045
104,0,1,1,1,2,1,1,1,15,1,36872,230897,1,223066,186194,194025
104,0,1,1,1,2,1,1,1,16,1,36872,241960,1,236812,199940,205088
104,0,1,1,1,2,0,0,1,17,-1,36872,255640,0,247242,210370,218768
104,0,1,1,1,2,1,1,1,18,1,36872,268569,1,260688,223816,231697
104,0,1,1,1,2,1,1,1,19,1,36872,282315,1,276500,239628,245443
104,0,1,1,1,2,0,0,1,20,-1,36872,293029,0,287114,250242,256157
104,0,1,1,1,2,1,1,1,21,1,36872,304725,1,298544,261672,267853
104,0,1,1,1,2,1,1,1,22,1,36872,317921,1,310724,273852,281049
104,0,1,1,1,2,1,1,1,23,1,36872,331101,1,323287,286415,294229
104,0,1,1,1,2,1,1,1,24,1,36872,344647,1,337382,300510,307775
104,0,1,1,1,2,1,1,1,25,1,36872,359909,1,351945,315073,323037
104,0,1,1,1,2,1,1,1,26,1,36872,374405,1,366391,329519,337533
104,0,1,1,0,1,1,1,0,27,-1,36872,384869,0,379787,342915,347997
104,0,1,1,1,2,0,0,1,28,-1,36872,396615,0,390350,353478,359743
104,0,1,1,1,2,1,1,1,29,1,36872,407345,1,402180,365308,370473
104,0,1,1,1,2,0,0,1,30,-1,36872,418042,0,411977,375105,381170
104,0,1,1,1,2,0,0,1,31,-1,36872,431688,0,425890,389018,394816
104,0,1,1,1,2,1,1,1,32,1,36872,448350,1,439353,402481,411478
104,1,0,2,0,1,1,0,1,1,-1,36872,958968,0,953020,916148,922096
104,1,0,2,0,1,0,1,1,2,1,36872,973631,1,964950,928078,936759
104,1,0,2,0,1,1,0,1,3,-1,36872,985394,0,979812,942940,948522
104,1,0,2,0,1,1,0,1,4,-1,36872,999057,0,992842,955970,962185
104,1,0,2,0,1,0,1,1,5,1,36872,1011270,1,1004905,968033,974398
104,1,0,2,1,2,1,0,0,6,1,36872,1024866,1,1017768,980896,987994
104,1,0,2,0,1,1,0,1,7,-1,36872,1034197,0,1028998,992126,997325
104,1,0,2,0,1,1,0,1,8,-1,36872,1047809,0,1040495,1003623,1010937
104,1,0,2,1,2,1,0,0,9,1,36872,1063521,1,1054757,1017885,1026649
104,1,0,2,1,2,1,0,0,10,1,36872,1077151,1,1068387,1031515,1040279
104,1,0,2,1,2,0,1,0,11,-1,36872,1087898,0,1082299,1045427,1051026
104,1,0,2,1,2,0,1,0,12,-1,36872,1098061,0,1092630,1055758,1061189
104,1,0,2,0,1,1,0,1,13,-1,36872,1109691,0,1102143,1065271,1072819
104,1,0,2,1,2,1,0,0,14,1,36872,1120988,1,1114207,1077335,1084116
104,1,0,2,1,2,1,0,0,15,1,36872,1134167,1,1128702,1091830,1097295
104,1,0,2,1,2,1,0,0,16,1,36872,1144964,1,1138699,1101827,1108092
104,1,0,2,1,2,1,0,0,17,1,36872,1156878,1,1149430,1112558,1120006
104,1,0,2,1,2,1,0,0,18,1,36872,1171690,1,1163159,1126287,1134818
104,1,0,2,1,2,1,0,0,19,1,36872,1185236,1,1178871,1141999,1148364
104,1,0,2,1,2,1,0,0,20,1,36872,1195650,1,1189985,1153113,1158778
104,1,0,2,1,2,1,0,0,21,1,36872,1209879,1,1202114,1165242,1173007
104,1,0,2,1,2,1,0,0,22,1,36872,1225241,1,1217627,1180755,1188369
104,1,0,2,1,2,0,1,0,23,-1,36872,1237221,0,1230756,1193884,1200349
104,1,0,2,1,2,1,0,0,24,1,36872,1250600,1,1243002,1206130,1213728
104,1,0,2,1,2,1,0,0,25,1,36872,1264263,1,1256015,1219143,1227391
104,1,0,2,1,2,1,0,0,26,1,36872,1278825,1,1270261,1233389,1241953
104,1,0,2,1,2,1,0,0,27,1,36872,1291455,1,1286040,1249168,1254583
104,1,0,2,1,2,1,0,0,28,1,36872,1306534,1,1298570,1261698,1269662
104,1,0,2,1,2,1,0,0,29,1,36872,1318364,1,1310649,1273777,1281492
104,1,0,2,1,2,0,1,0,30,-1,36872,1332710,0,1326295,1289423,1295838
104,1,0,2,1,2,1,0,0,31,1,36872,1343423,1,1337642,1300770,1306551
104,1,0,2,1,2,1,0,0,32,1,36872,1359335,1,1350671,1313799,1322463
104,1,1,3,1,2,0,0,1,1,-1,36872,1407871,0,1401673,1364801,1370999
104,1,1,3,1,2,1,1,1,2,1,36872,1419634,1,1411970,1375098,1382762
104,1,1,3,1,2,1,1,1,3,1,36872,1431398,1,1423783,1386911,1394526
104,1,1,3,1,2,1,1,1,4,1,36872,1447226,1,1438796,1401924,1410354
104,1,1,3,1,2,1,1,1,5,1,36872,1461206,1,1452275,1415403,1424334
104,1,1,3,1,2,1,1,1,6,1,36872,1473269,1,1468220,1431348,1436397
104,1,1,3,1,2,1,1,1,7,1,36872,1486732,1,1479850,1442978,1449860
104,1,1,3,1,2,1,1,1,8,1,36872,1499245,1,1493463,1456591,1462373
104,1,1,3,1,2,0,0,1,9,-1,36872,1513374,0,1504343,1467471,1476502
104,1,1,3,1,2,1,1,1,10,1,36872,1527120,1,1521222,1484350,1490248
104,1,1,3,1,2,1,1,1,11,1,36872,1537234,1,1531868,1494996,1500362
104,1,1,3,1,2,1,1,1,12,1,36872,1547814,1,1541316,1504444,1510942
104,1,1,3,1,2,1,1,1,13,1,36872,1562093,1,1553995,1517123,1525221
104,1,1,3,1,2,1,1,1,14,1,36872,1572573,1,1567158,1530286,1535701
104,1,1,3,1,2,1,1,1,15,1,36872,1586336,1,1577838,1540966,1549464
104,1,1,3,1,2,1,1,1,16,1,36872,1598632,1,1591218,1554346,1561760
104,1,1,3,1,2,0,0,1,17,-1,36872,1612678,0,1605647,1568775,1575806
104,1,1,3,1,2,1,1,1,18,1,36872,1625341,1,1618227,1581355,1588469
104,1,1,3,1,2,1,1,1,19,1,36872,1638887,1,1632456,1595584,1602015
104,1,1,3,1,2,0,0,1,20,-1,36872,1651917,0,1645935,1609063,1615045
104,1,1,3,1,2,1,1,1,21,1,36872,1667112,1,1659131,1622259,1630240
104,1,1,3,1,2,1,1,1,22,1,36872,1679392,1,1674210,1637338,1642520
104,1,1,3,1,2,1,1,1,23,1,36872,1694238,1,1686673,1649801,1657366
104,1,1,3,1,2,0,0,1,24,-1,36872,1710167,0,1701619,1664747,1673295
104,1,1,3,1,2,1,1,1,25,1,36872,1723196,1,1715498,1678626,1686324
104,1,1,3,1,2,0,0,1,26,-1,36872,1734210,0,1727628,1690756,1697338
104,1,1,3,1,2,1,1,1,27,1,36872,1749289,1,1741991,1705119,1712417
104,1,1,3,1,2,1,1,1,28,1,36872,1761285,1,1754687,1717815,1724413
104,1,1,3,1,2,1,1,1,29,1,36872,1772982,1,1765734,1728862,1736110
104,1,1,3,1,2,1,1,1,30,1,36872,1788877,1,1779946,1743074,1752005
104,1,1,3,1,2,1,1,1,31,1,36872,1799974,1,1794942,1758070,1763102
104,1,1,3,1,2,1,1,1,32,1,36872,1812553,1,1806205,1769333,1775681
105,0,0,0,0,1,1,0,1,1,-1,30539,1395086,0,1388305,1357766,1364547
105,0,0,0,1,2,1,0,0,2,1,30539,1410148,1,1401334,1370795,1379609
105,0,0,0,1,2,1,0,0,3,1,30539,1422228,1,1415430,1384891,1391689
105,0,0,0,0,1,0,1,1,4,1,30539,1435608,1,1429826,1399287,1405069
105,0,0,0,1,2,1,0,0,5,1,30539,1447371,1,1442122,1411583,1416832
105,0,0,0,0,1,1,0,1,6,-1,30539,1462150,0,1454219,1423680,1431611
105,0,0,0,0,1,1,0,1,7,-1,30539,1473397,0,1466282,1435743,1442858
105,0,0,0,0,1,1,0,1,8,-1,30539,1484960,0,1478745,1448206,1454421
105,0,0,0,0,1,0,1,1,9,1,30539,1498706,1,1492208,1461669,1468167
105,0,0,0,1,2,1,0,0,10,1,30539,1513718,1,1505021,1474482,1483179
105,0,0,0,0,1,1,0,1,11,-1,30539,1522899,0,1517800,1487261,1492360
105,0,0,0,1,2,1,0,0,12,1,30539,1533879,1,1528597,1498058,1503340
105,0,0,0,1,2,1,0,0,13,1,30539,1550374,1,1541793,1511254,1519835
105,0,0,0,1,2,1,0,0,14,1,30539,1564487,1,1558089,1527550,1533948
105,0,0,0,0,1,1,0,1,15,-1,30539,1577816,0,1571635,1541096,1547277
105,0,0,0,1,2,1,0,0,16,1,30539,1589863,1,1582015,1551476,1559324
105,0,0,0,1,2,0,1,0,17,-1,30539,1603476,0,1597144,1566605,1572937
105,0,0,0,0,1,1,0,1,18,-1,30539,1616555,0,1608291,1577752,1586016
105,0,0,0,1,2,1,0,0,19,1,30539,1630118,1,1622003,1591464,1599579
105,0,0,0,1,2,0,1,0,20,-1,30539,1640381,0,1634950,1604411,1609842
105,0,0,0,0,1,1,0,1,21,-1,30539,1655727,0,1647296,1616757,1625188
105,0,0,0,1,2,1,0,0,22,1,30539,1671656,1,1663391,1632852,1641117
105,0,0,0,1,2,0,1,0,23,-1,30539,1688134,0,1679453,1648914,1657595
105,0,0,0,1,2,1,0,0,24,1,30539,1702797,1,1695649,1665110,1672258
105,0,0,0,1,2,1,0,0,25,1,30539,1716526,1,1709595,1679056,1685987
105,0,0,0,1,2,1,0,0,26,1,30539,1729256,1,1722441,1691902,1698717
105,0,0,0,1,2,1,0,0,27,1,30539,1741152,1,1735620,1705081,1710613
105,0,0,0,1,2,0,1,0,28,-1,30539,1755331,0,1747834,1717295,1724792
105,0,0,0,1,2,1,0,0,29,1,30539,1767561,1,1760746,1730207,1737022
105,0,0,0,NaN,NaN,NaN,NaN,NaN,30,1,30539,1779591,NaN,1774509,1743970,1749052
105,0,0,0,1,2,1,0,0,31,1,30539,1792037,1,1784623,1754084,1761498
105,0,0,0,1,2,1,0,0,32,1,30539,1805633,1,1798869,1768330,1775094
105,0,1,1,0,1,1,1,0,1,-1,30539,951898,0,945117,914578,921359
105,0,1,1,1,2,1,1,1,2,1,30539,961396,1,956247,925708,930857
105,0,1,1,1,2,1,1,1,3,1,30539,974059,1,968027,937488,943520
105,0,1,1,1,2,1,1,1,4,1,30539,989138,1,980557,950018,958599
105,0,1,1,1,2,1,1,1,5,1,30539,999618,1,993786,963247,969079
105,0,1,1,1,2,1,1,1,6,1,30539,1013497,1,1005383,974844,982958
105,0,1,1,1,2,0,0,1,7,-1,30539,1027626,0,1019962,989423,997087
105,0,1,1,1,2,1,1,1,8,1,30539,1039523,1,1032258,1001719,1008984
105,0,1,1,1,2,1,1,1,9,1,30539,1053902,1,1047287,1016748,1023363
105,0,1,1,NaN,NaN,NaN,NaN,NaN,10,1,30539,1067998,NaN,1059650,1029111,1037459
105,0,1,1,1,2,0,0,1,11,-1,30539,1080378,0,1072347,1041808,1049839
105,0,1,1,1,2,1,1,1,12,1,30539,1093141,1,1085843,1055304,1062602
105,0,1,1,0,1,1,1,0,13,-1,30539,1109603,0,1100755,1070216,1079064
105,0,1,1,0,1,1,1,0,14,-1,30539,1122249,0,1117184,1086645,1091710
105,0,1,1,1,2,1,1,1,15,1,30539,1132729,1,1127181,1096642,1102190
105,0,1,1,0,1,1,1,0,16,-1,30539,1146092,0,1137911,1107372,1115553
105,0,1,1,1,2,1,1,1,17,1,30539,1161171,1,1153656,1123117,1130632
105,0,1,1,1,2,1,1,1,18,1,30539,1174284,1,1166219,1135680,1143745
105,0,1,1,1,2,1,1,1,19,1,30539,1185680,1,1178666,1148127,1155141
105,0,1,1,1,2,0,0,1,20,-1,30539,1195861,0,1189879,1159340,1165322
105,0,1,1,1,2,1,1,1,21,1,30539,1205791,1,1200226,1169687,1175252
105,0,1,1,1,2,1,1,1,22,1,30539,1217238,1,1211573,1181034,1186699
105,0,1,1,1,2,0,0,1,23,-1,30539,1230151,0,1221720,1191181,1199612
105,0,1,1,0,1,0,0,0,24,1,30539,1242281,1,1235333,1204794,1211742
105,0,1,1,1,2,1,1,1,25,1,30539,1257126,1,1249195,1218656,1226587
105,0,1,1,1,2,1,1,1,26,1,30539,1272488,1,1264124,1233585,1241949
105,0,1,1,1,2,1,1,1,27,1,30539,1283635,1,1277104,1246565,1253096
105,0,1,1,1,2,1,1,1,28,1,30539,1294832,1,1288967,1258428,1264293
105,0,1,1,1,2,1,1,1,29,1,30539,1308745,1,1302446,1271907,1278206
105,0,1,1,1,2,1,1,1,30,1,30539,1320858,1,1314893,1284354,1290319
105,0,1,1,1,2,0,0,1,31,-1,30539,1331738,0,1326556,1296017,1301199
105,0,1,1,1,2,1,1,1,32,1,30539,1345001,1,1337387,1306848,1314462
105,1,0,2,0,1,1,0,1,1,-1,30539,495365,0,490199,459660,464826
105,1,0,2,1,2,1,0,0,2,1,30539,508361,1,499780,469241,477822
105,1,0,2,0,1,1,0,1,3,-1,30539,522407,0,514442,483903,491868
105,1,0,2,1,2,1,0,0,4,1,30539,535953,1,530004,499465,505414
105,1,0,2,1,2,0,1,0,5,-1,30539,548249,0,541068,510529,517710
105,1,0,2,1,2,0,1,0,6,-1,30539,562662,0,556247,525708,532123
105,1,0,2,1,2,1,0,0,7,1,30539,576741,1,570676,540137,546202
105,1,0,2,1,2,1,0,0,8,1,30539,586271,1,580856,550317,555732
105,1,0,2,1,2,1,0,0,9,1,30539,598768,1,590537,559998,568229
105,1,0,2,1,2,1,0,0,10,1,30539,612581,1,606299,575760,582042
105,1,0,2,0,1,1,0,1,11,-1,30539,625760,0,619212,588673,595221
105,1,0,2,0,1,1,0,1,12,-1,30539,638556,0,630359,599820,608017
105,1,0,2,1,2,1,0,0,13,1,30539,651086,1,645504,614965,620547
105,1,0,2,1,2,0,1,0,14,-1,30539,663982,0,655468,624929,633443
105,1,0,2,1,2,1,0,0,15,1,30539,674679,1,669630,639091,644140
105,1,0,2,0,1,1,0,1,16,-1,30539,686509,0,680977,650438,655970
105,1,0,2,0,1,1,0,1,17,-1,30539,698789,0,692357,661818,668250
105,1,0,2,1,2,0,1,0,18,-1,30539,712652,0,705170,674631,682113
105,1,0,2,1,2,1,0,0,19,1,30539,726814,1,719116,688577,696275
105,1,0,2,1,2,1,0,0,20,1,30539,739943,1,733595,703056,709404
105,1,0,2,1,2,1,0,0,21,1,30539,753706,1,746225,715686,723167
105,1,0,2,1,2,1,0,0,22,1,30539,765919,1,759171,728632,735380
105,1,0,2,1,2,0,1,0,23,-1,30539,779615,0,771784,741245,749076
105,1,0,2,1,2,1,0,0,24,1,30539,791762,1,784764,754225,761223
105,1,0,2,0,1,1,0,1,25,-1,30539,802808,0,796260,765721,772269
105,1,0,2,1,2,1,0,0,26,1,30539,815938,1,810040,779501,785399
105,1,0,2,1,2,1,0,0,27,1,30539,829867,1,822936,792397,799328
105,1,0,2,1,2,1,0,0,28,1,30539,842147,1,834166,803627,811608
105,1,0,2,1,2,0,1,0,29,-1,30539,856276,0,848079,817540,825737
105,1,0,2,1,2,1,0,0,30,1,30539,868823,1,861741,831202,838284
105,1,0,2,1,2,1,0,0,31,1,30539,884301,1,876820,846281,853762
105,1,0,2,1,2,1,0,0,32,1,30539,899647,1,891533,860994,869108
105,1,1,3,1,2,1,1,1,1,1,30539,51127,1,43763,13224,20588
105,1,1,3,1,2,1,1,1,2,1,30539,67722,1,58825,28286,37183
105,1,1,3,1,2,1,1,1,3,1,30539,79302,1,73371,42832,48763
105,1,1,3,1,2,1,1,1,4,1,30539,92065,1,85484,54945,61526
105,1,1,3,1,2,1,1,1,5,1,30539,103928,1,96314,65775,73389
105,1,1,3,1,2,1,1,1,6,1,30539,114209,1,108310,77771,83670
105,1,1,3,1,2,1,1,1,7,1,30539,127621,1,119957,89418,97082
105,1,1,3,1,2,0,0,1,8,-1,30539,138302,0,131854,101315,107763
105,1,1,3,1,2,0,0,1,9,-1,30539,152364,0,143750,113211,121825
105,1,1,3,0,1,1,1,0,10,-1,30539,165011,0,156530,125991,134472
105,1,1,3,1,2,1,1,1,11,1,30539,178857,1,169976,139437,148318
105,1,1,3,1,2,1,1,1,12,1,30539,191870,1,186338,155799,161331
105,1,1,3,1,2,0,0,1,13,-1,30539,203349,0,197734,167195,172810
105,1,1,3,0,1,1,1,0,14,-1,30539,214663,0,208281,177742,184124
105,1,1,3,1,2,1,1,1,15,1,30539,227259,1,220528,189989,196720
105,1,1,3,1,2,0,0,1,16,-1,30539,240722,0,232608,202069,210183
105,1,1,3,0,1,1,1,0,17,-1,30539,253585,0,245454,214915,223046
105,1,1,3,0,1,1,1,0,18,-1,30539,266948,0,258883,228344,236409
105,1,1,3,0,1,1,1,0,19,-1,30539,277562,0,271996,241457,247023
105,1,1,3,0,1,1,1,0,20,-1,30539,290424,0,282110,251571,259885
105,1,1,3,0,1,1,1,0,21,-1,30539,305753,0,297789,267250,275214
105,1,1,3,1,2,1,1,1,22,1,30539,320132,1,311385,280846,289593
105,1,1,3,1,2,1,1,1,23,1,30539,330146,1,324997,294458,299607
105,1,1,3,1,2,0,0,1,24,-1,30539,343659,0,336394,305855,313120
105,1,1,3,1,2,1,1,1,25,1,30539,356705,1,350823,320284,326166
105,1,1,3,1,2,1,1,1,26,1,30539,370967,1,363936,333397,340428
105,1,1,3,1,2,1,1,1,27,1,30539,384947,1,378349,347810,354408
105,1,1,3,1,2,0,0,1,28,-1,30539,397660,0,389295,358756,367121
105,1,1,3,0,1,1,1,0,29,-1,30539,409589,0,402008,371469,379050
105,1,1,3,1,2,1,1,1,30,1,30539,423585,1,415604,385065,393046
105,1,1,3,0,1,1,1,0,31,-1,30539,436215,0,430700,400161,405676
105,1,1,3,1,2,1,1,1,32,1,30539,448128,1,440964,410425,417589
106,0,0,0,0,1,1,0,1,1,-1,28079,512327,0,503863,475784,484248
106,0,0,0,NaN,NaN,NaN,NaN,NaN,2,1,28079,524340,NaN,518992,490913,496261
106,0,0,0,0,1,0,1,1,3,1,28079,536454,1,530189,502110,508375
106,0,0,0,0,1,1,0,1,4,-1,28079,549583,0,543951,515872,521504
106,0,0,0,1,2,1,0,0,5,1,28079,560763,1,554449,526370,532684
106,0,0,0,0,1,1,0,1,6,-1,28079,575093,0,568261,540182,547014
106,0,0,0,1,2,1,0,0,7,1,28079,588289,1,582890,554811,560210
106,0,0,0,1,2,1,0,0,8,1,28079,601718,1,596170,568091,573639
106,0,0,0,1,2,1,0,0,9,1,28079,617364,1,608800,580721,589285
106,0,0,0,1,2,0,1,0,10,-1,28079,629177,0,622862,594783,601098
106,0,0,0,1,2,1,0,0,11,1,28079,641324,1,635692,607613,613245
106,0,0,0,0,1,1,0,1,12,-1,28079,657419,0,648688,620609,629340
106,0,0,0,1,2,1,0,0,13,1,28079,669316,1,661568,633489,641237
106,0,0,0,0,1,0,1,1,14,1,28079,679197,1,673798,645719,651118
106,0,0,0,0,1,0,1,1,15,1,28079,692709,1,684978,656899,664630
106,0,0,0,0,1,1,0,1,16,-1,28079,706955,0,700224,672145,678876
106,0,0,0,0,1,1,0,1,17,-1,28079,720502,0,712154,684075,692423
106,0,0,0,0,1,1,0,1,18,-1,28079,735581,0,728016,699937,707502
106,0,0,0,1,2,1,0,0,19,1,28079,746294,1,739679,711600,718215
106,0,0,0,1,2,1,0,0,20,1,28079,757158,1,751026,722947,729079
106,0,0,0,NaN,NaN,NaN,NaN,NaN,21,1,28079,768188,NaN,762790,734711,740109
106,0,0,0,0,1,1,0,1,22,-1,28079,779968,0,774403,746324,751889
106,0,0,0,1,2,1,0,0,23,1,28079,790148,1,784617,756538,762069
106,0,0,0,1,2,1,0,0,24,1,28079,804061,1,795464,767385,775982
106,0,0,0,1,2,0,1,0,25,-1,28079,816091,0,808210,780131,788012
106,0,0,0,1,2,1,0,0,26,1,28079,828238,1,823022,794943,800159
